Transaction ID,Timestamp,Sender Name,Sender UPI ID,Receiver Name,Receiver UPI ID,Amount (INR),Status,Vendor Area,GST Registered,Rejection Reason,Vendor Category,GST (%),GST vendor Amount (INR),Monthly Income,Likely GST Rejection Reason,Is Threshold Crossed?
fb129832-6942-4829-9395-4fbdcb345e08,17-06-2024 11:23,Mamooty Bhakta,0647283017@okybl,Clay Pot Seller,7066012329@okhdfcbank,883.95,FAILED,Hebbal,No,Avoiding Tax,Retail,5,44.1975,110868.43,Small vendor - under threshold,Yes
d48bc2fb-8d62-4345-a706-1cae8c2dfb5f,17-06-2024 13:30,Aaryahi D’Alia,1655775963@okicici,Tiffin Center,3661842700@okicici,3603.08,FAILED,Koramangala,No,Not Registered for GST,Food,5,180.154,84335.94,Small vendor - under threshold,Yes
5567abab-26a3-4902-ac62-1cc28db6c516,08-06-2024 08:01,Rati Kurian,1410757794@okaxis,Toy Seller,2342123143@okybl,7622.37,FAILED,HSR Layout,No,Not Registered for GST,Retail,5,381.1185,111276.05,Small vendor - under threshold,Yes
b70c15d1-7b77-41b6-a81b-9a5092e74204,15-06-2024 22:34,Piya Bhakta,3648110779@okaxis,Chaat Stall,7974001721@okybl,5783.8,SUCCESS,HSR Layout,Yes,Registered,Food,5,289.19,108684.91,Small vendor - under threshold,Yes
64016747-40af-4250-b3a1-abea4d67193e,05-06-2024 01:04,Aaryahi Edwin,8231775166@okhdfcbank,Bamboo Products,3196162764@oksbi,7693.89,SUCCESS,Rajajinagar,No,Avoiding Tax,Retail,5,384.6945,89818.54,Small vendor - under threshold,Yes
75e0ed57-cf1a-4db6-9565-b2bd0565dc7d,09-06-2024 01:13,Alisha Batra,4144117677@okybl,Street Barber,9388529920@okhdfcbank,3091.91,FAILED,BTM Layout,Yes,Prefers Cash,Service,18,556.5438,102893.42,Small vendor - under threshold,No
4f9bb7f1-28b3-4fab-a40b-7b2ab53b09a0,21-06-2024 09:07,Faiyaz Mangat,9443284012@okhdfcbank,Chaat Stall,2185048499@okaxis,7255.55,SUCCESS,BTM Layout,No,Prefers Cash,Food,5,362.7775,108684.91,Small vendor - under threshold,Yes
2dff7a50-332c-498e-bab6-8daf41410fc4,07-06-2024 05:05,Alia Bali,2239734805@oksbi,Egg Stall,3673981584@okicici,2581.49,SUCCESS,HSR Layout,No,Prefers Cash,Supply,12,309.7788,57094.83,Small vendor - under threshold,Yes
f58a707f-2893-4f97-9eb0-e4577a547389,16-06-2024 12:15,Anya Mallick,1409736971@okaxis,Ironing Service,4811631775@okaxis,2775.99,SUCCESS,Hebbal,No,Prefers Cash,Service,18,499.6782,80147.66,Small vendor - under threshold,No
bd8480ab-6843-4625-b894-6dce8e982bcb,07-06-2024 06:32,Mishti Wagle,0397647072@okaxis,Auto Driver,7328545328@oksbi,8027.85,FAILED,Jayanagar,No,Avoiding Tax,Service,18,1445.013,85232.82,Small vendor - under threshold,Yes
46333ffe-e2e5-43fd-99d2-3d71bb5e6eb7,21-06-2024 15:46,Stuvan Kothari,4885245735@okhdfcbank,Sugarcane Juice,4930217404@okhdfcbank,3756.81,FAILED,HSR Layout,Yes,Prefers Cash,Food,5,187.8405,64457.47,Small vendor - under threshold,Yes
df159b3c-575e-4468-b287-c03b19abdf44,21-06-2024 15:15,Suhana Bose,8349095229@okhdfcbank,Pani Puri Stall,4596472496@okybl,7704.54,FAILED,Indiranagar,No,Prefers Cash,Food,5,385.227,103890.95,Small vendor - under threshold,Yes
8eff3b53-0d15-4812-a21d-5cf46383f7dc,06-06-2024 03:39,Dharmajan Mander,2739737114@okicici,Sewing Machine Repair,1709562582@okaxis,5483.99,FAILED,HSR Layout,Yes,Avoiding Tax,Service,18,987.1182,103497.86,Small vendor - under threshold,No
9a03e6b8-295f-4fa9-a0f4-4fb33a369506,18-06-2024 23:23,Zeeshan Kurian,2096321356@okaxis,Handicrafts Seller,6313305715@okicici,7717.3,FAILED,Indiranagar,No,Prefers Cash,Retail,5,385.865,131773.59,Small vendor - under threshold,Yes
115c59f7-5705-4e8f-88da-12ce3ca9075e,11-06-2024 11:09,Shray Subramaniam,5518376272@okybl,Fruit Cart,5016991408@okybl,7129.09,SUCCESS,Yeshwantpur,No,Prefers Cash,Supply,12,855.4908,94056.6,Small vendor - under threshold,Yes
e09a75ca-6f9c-4e54-97f0-9a7fc031e9cd,06-06-2024 08:07,Krish Vohra,0846194083@okybl,Grocery Pushcart,1469816271@okaxis,8312.27,SUCCESS,BTM Layout,Yes,Registered,Retail,5,415.6135,64671.87,Small vendor - under threshold,Yes
5f382df8-cf4b-455f-bfa0-e59eec3152d8,02-07-2024 09:12,Miraan Basak,0903957609@oksbi,Mobile Recharge,5420448187@okybl,608.48,SUCCESS,Rajajinagar,No,Prefers Cash,Service,18,109.5264,8769.37,Small vendor - under threshold,Yes
ecf77986-3d33-454f-a632-14ae5e42506c,21-06-2024 16:35,Vritika Master,5768730245@okybl,Photo Print Stall,5516052009@okicici,9910.99,SUCCESS,Rajajinagar,No,Prefers Cash,Service,18,1783.9782,108139.06,Small vendor - under threshold,Yes
9981b916-e591-4b89-b872-9414132d403e,08-06-2024 17:17,Anaya Handa,4898180527@okhdfcbank,Tea Shop,0993866126@okaxis,2554.54,SUCCESS,Hebbal,No,Not Registered for GST,Food,5,127.727,94100.2,Small vendor - under threshold,Yes
90dae73e-2190-4439-a6a6-20fc5ef75349,02-07-2024 07:11,Devansh Ramaswamy,7930112589@okybl,Local Plumber,1295217496@okicici,2006.55,FAILED,Koramangala,Yes,Not Registered for GST,Service,18,361.179,31306.48,Small vendor - under threshold,Yes
65b0ecb4-3ae5-4c67-b1fb-38726184a213,14-06-2024 04:25,Ira Mangal,3397623932@okaxis,Photo Print Stall,0606440453@okhdfcbank,7634.01,SUCCESS,HSR Layout,Yes,Registered,Service,18,1374.1218,108139.06,Small vendor - under threshold,Yes
8a5bb529-7246-44cb-8554-83e0b32535c7,02-07-2024 08:16,Bhamini Butala,4937723416@okicici,Vegetable Seller,2000424227@oksbi,969.31,SUCCESS,Indiranagar,Yes,Registered,Supply,12,116.3172,5527.64,Small vendor - under threshold,Yes
959ef0a3-edea-4342-ab09-124953973545,20-06-2024 10:44,Tiya Kannan,1170047596@okybl,Chaat Stall,1014221976@okybl,9072.79,SUCCESS,Hebbal,No,Not Registered for GST,Food,5,453.6395,108684.91,Small vendor - under threshold,Yes
4c3ba1d5-5ee7-4774-be6b-b9dbb3708a26,04-06-2024 01:10,Sara Mammen,2329798667@okybl,Pani Puri Stall,2437893415@okhdfcbank,7915.31,SUCCESS,Koramangala,No,Prefers Cash,Food,5,395.7655,103890.95,Small vendor - under threshold,Yes
2fd72ca0-22f6-4061-b3e9-095561ea2110,08-06-2024 05:12,Ehsaan Sidhu,1028880377@okybl,Local Cafe,0106480124@okhdfcbank,1564.81,SUCCESS,HSR Layout,Yes,Registered,Food,5,78.2405,146760.04,Small vendor - under threshold,Yes
16ec13c5-63a8-4576-b364-e6d69cc1c5dd,29-06-2024 13:19,Rhea Malhotra,5155432084@okhdfcbank,Roadside Books,1634496230@okhdfcbank,1336.14,SUCCESS,Rajajinagar,Yes,Registered,Retail,5,66.807,86856.16,Small vendor - under threshold,Yes
69c4b079-4979-4ecf-b87b-be860e839a29,11-06-2024 11:08,Yasmin Mandal,1946435007@okhdfcbank,Pani Puri Stall,2955641957@okicici,4863.82,SUCCESS,BTM Layout,No,Prefers Cash,Food,5,243.191,103890.95,Small vendor - under threshold,Yes
949f0687-0041-4258-9c28-0265615ce04a,27-06-2024 08:50,Navya Joshi,8691636733@okybl,Street Cobbler,3731192703@okicici,5588.36,FAILED,Koramangala,No,Avoiding Tax,Service,18,1005.9048,42907.31,Small vendor - under threshold,Yes
4d40aae6-8fe3-4d3e-8d2c-8d6777e2c84c,02-07-2024 08:06,Tushar Talwar,2186049413@okhdfcbank,Coconut Vendor,9406414622@okhdfcbank,996.41,FAILED,Hebbal,No,Prefers Cash,Supply,12,119.5692,996.41,Small vendor - under threshold,Yes
c7653f42-6df8-410b-af00-1c6b95e879c6,25-06-2024 02:20,Prisha Cheema,0398441803@okaxis,Local Cafe,6427529605@okicici,1293.28,FAILED,Indiranagar,No,Avoiding Tax,Food,5,64.664,146760.04,Small vendor - under threshold,Yes
7ec7d30f-c8a8-48a3-894e-c28110b6afbe,29-06-2024 18:12,Farhan Ratti,9553737264@okaxis,Flower Seller,4903265741@okybl,1091.38,FAILED,Rajajinagar,No,Prefers Cash,Supply,12,130.9656,93980.26,Small vendor - under threshold,Yes
c42d0335-adea-42ef-bad0-31162137b29b,29-06-2024 14:20,Kashvi Kala,7235866845@okybl,Sugarcane Juice,9902285896@okicici,6683.64,SUCCESS,Yeshwantpur,No,Not Registered for GST,Food,5,334.182,64457.47,Small vendor - under threshold,Yes
f5857ec3-eafe-40aa-8b0f-db3d84786ae4,03-07-2024 14:51,Vihaan Bhandari,3683676157@oksbi,Flower Garland Seller,6357356328@okicici,7047.07,SUCCESS,BTM Layout,No,Prefers Cash,Supply,12,845.6484,41806.22,Small vendor - under threshold,Yes
6990b0e7-b36c-4359-9db6-56fa96758e2a,25-06-2024 21:19,Yashvi Khare,2937412993@okicici,Street Tailor,3185114883@okaxis,5348.73,SUCCESS,HSR Layout,No,Prefers Cash,Service,18,962.7714,105722.99,Small vendor - under threshold,No
13033995-ed64-445c-a67f-b959348ff521,04-06-2024 01:19,Priyansh Venkataraman,7379819209@okaxis,Ice Cream Cart,6501745751@okhdfcbank,1240.29,FAILED,Koramangala,No,Not Registered for GST,Food,5,62.0145,76934.42,Small vendor - under threshold,Yes
265681c2-d346-48cb-9c26-66f804905cdb,22-06-2024 21:19,Anay Ratti,5465922631@oksbi,Electronics Repair,8604741403@okybl,8868.28,FAILED,Yeshwantpur,No,Prefers Cash,Service,18,1596.2904,133576.36,Small vendor - under threshold,Yes
9bf81fb2-5c0c-4d81-97fe-fc95f8bdea4f,08-06-2024 12:05,Aarav Bose,0757932599@okicici,Clay Pot Seller,7279245677@okybl,9163.41,FAILED,Indiranagar,Yes,Prefers Cash,Retail,5,458.1705,110868.43,Small vendor - under threshold,Yes
32664cbb-fdfe-4bdc-b038-c6b447eabaee,15-06-2024 11:44,Oorja Joshi,6709431337@okicici,Petty Shop,1475485496@oksbi,7243.51,FAILED,BTM Layout,No,Prefers Cash,Retail,5,362.1755,79286.31,Small vendor - under threshold,Yes
bb3cfb82-5c3f-4e5e-8d0a-f767731c1224,27-06-2024 05:36,Anaya Kakar,7128935937@okaxis,Ironing Service,7378485468@oksbi,3883.43,SUCCESS,Yeshwantpur,No,Prefers Cash,Service,18,699.0174,80147.66,Small vendor - under threshold,No
3105f586-fa58-48d6-b86b-654aa17b3338,06-06-2024 04:03,Krish Kant,5537226102@okaxis,Local Plumber,2862802160@okhdfcbank,468.77,SUCCESS,HSR Layout,Yes,Registered,Service,18,84.3786,72608.49,Small vendor - under threshold,Yes
816b3e96-551b-4528-b467-8e525adc9d4c,19-06-2024 18:41,Amani Wali,2970778500@oksbi,Bhelpuri Stall,4863468477@okaxis,7163.01,FAILED,Jayanagar,No,Avoiding Tax,Food,5,358.1505,69758.09,Small vendor - under threshold,Yes
cae64654-236e-4020-a916-683e6e328042,21-06-2024 04:48,Anya Setty,0008732461@okaxis,Small Restaurant,3052735878@okhdfcbank,7413.23,FAILED,HSR Layout,No,Prefers Cash,Food,5,370.6615,88760.43,Small vendor - under threshold,Yes
70dee24d-61e0-4588-9b73-d36051b95279,21-06-2024 16:05,Nirvaan Sankar,7510761656@okhdfcbank,Momo Cart,5825242614@okaxis,8078.06,FAILED,Rajajinagar,No,Not Registered for GST,Food,5,403.903,108171.61,Small vendor - under threshold,Yes
5b6396fa-4d74-4f38-b432-aea12d4ade8f,04-06-2024 19:18,Akarsh Gala,9720278423@oksbi,Momo Cart,5007886465@okhdfcbank,5871.15,SUCCESS,Koramangala,Yes,Registered,Food,5,293.5575,108171.61,Small vendor - under threshold,Yes
eb236950-1f34-4fe2-9f68-36f1fee2a41b,22-06-2024 10:13,Ishita Kata,7592096847@okaxis,Sewing Machine Repair,8444046334@okhdfcbank,2665.26,FAILED,Malleshwaram,No,Avoiding Tax,Service,18,479.7468,103497.86,Small vendor - under threshold,No
962a90fd-0efd-4c12-814f-a3eea0d7b7b1,18-06-2024 12:56,Madhup Date,1217931247@okaxis,Mini Bakery,3062511332@okicici,1883.76,FAILED,HSR Layout,No,Prefers Cash,Food,5,94.188,99927.83,Small vendor - under threshold,Yes
df7566b1-fdba-4ea0-a8ed-e37fa3da274f,09-06-2024 07:01,Lagan Swaminathan,3170743230@okhdfcbank,Street Tailor,7041957621@okaxis,4974.83,SUCCESS,Whitefield,No,Avoiding Tax,Service,18,895.4694,105722.99,Small vendor - under threshold,No
40f80a42-7217-45cd-8a80-ea1e956976e1,24-06-2024 21:39,Aarna Barad,8442060461@okicici,Local Plumber,7472452240@okaxis,6562.25,SUCCESS,Malleshwaram,Yes,Registered,Service,18,1181.205,72608.49,Small vendor - under threshold,Yes
ccc5a889-d6cd-463e-80f8-1de22a5c4769,02-07-2024 16:23,Jhanvi Dash,3691613068@okaxis,Small Restaurant,2366396691@okaxis,3747.27,FAILED,Malleshwaram,No,Prefers Cash,Food,5,187.3635,16809.49,Small vendor - under threshold,Yes
de1e8884-91c2-43d7-a0e6-3805ac7ff914,16-06-2024 01:03,Sara Karpe,4671392182@okybl,Second-Hand Clothes,4484509908@oksbi,8099.37,SUCCESS,Koramangala,No,Prefers Cash,Retail,5,404.9685,107423.84,Small vendor - under threshold,Yes
ba94ebec-2df9-4d12-91c6-6bcd68abde5c,12-06-2024 02:15,Biju Amble,4057332491@okicici,Local Butcher,3870143596@oksbi,2316.67,FAILED,Koramangala,No,Prefers Cash,Supply,12,278.0004,96606.3,Small vendor - under threshold,Yes
2695d29b-178b-405b-88e9-b17aeef5c0ea,18-06-2024 22:07,Reyansh Jani,5883396090@okybl,Lassi Stall,9097347441@okhdfcbank,6705.24,FAILED,Indiranagar,Yes,Prefers Cash,Food,5,335.262,97730.21,Small vendor - under threshold,Yes
040da4a0-283a-4f4a-a86a-6b411d8fcb3c,23-06-2024 06:47,Ishita Rao,1240412478@okhdfcbank,Pani Puri Stall,4750212376@oksbi,1414.75,SUCCESS,Rajajinagar,No,Avoiding Tax,Food,5,70.7375,103890.95,Small vendor - under threshold,Yes
fde1ddde-5df3-452d-aca0-0c8518bafa22,04-06-2024 20:20,Advika Das,5973074394@okaxis,Second-Hand Clothes,6082853106@oksbi,1629.99,FAILED,Indiranagar,No,Prefers Cash,Retail,5,81.4995,107423.84,Small vendor - under threshold,Yes
855a208c-edad-419f-ba7c-5b826da5fbf0,25-06-2024 21:50,Riaan Chokshi,1485496221@okybl,Ice Cream Cart,9221089634@okybl,9388.82,FAILED,Yeshwantpur,No,Prefers Cash,Food,5,469.441,76934.42,Small vendor - under threshold,Yes
68303e26-dec2-4460-be93-0f0b7ea419d8,15-06-2024 11:17,Farhan Khurana,0295344432@okybl,Plastic Items Seller,4414529358@okhdfcbank,5842.57,SUCCESS,Yeshwantpur,No,Prefers Cash,Retail,5,292.1285,85134.41,Small vendor - under threshold,Yes
bf509f38-08e6-406b-9cc5-7a43f88382ff,02-07-2024 04:41,Zeeshan Thakur,5292926398@okaxis,Bamboo Products,5203222979@okicici,595.56,FAILED,Yeshwantpur,No,Avoiding Tax,Retail,5,29.778,3666.91,Small vendor - under threshold,Yes
2527f891-c0a5-4a2f-aa1d-005ce8191cf5,10-06-2024 06:05,Samaira Lala,9507076903@okaxis,Footwear Repair,7132141178@okicici,7025.46,FAILED,Jayanagar,No,Avoiding Tax,Service,18,1264.5828,77759,Small vendor - under threshold,Yes
68d6652c-d68d-4f1d-8d67-37b08521a3bd,23-06-2024 11:57,Pihu Joshi,9867086108@okaxis,Mini Bakery,3381750493@okicici,7448.99,FAILED,HSR Layout,No,Not Registered for GST,Food,5,372.4495,99927.83,Small vendor - under threshold,Yes
504448e4-fef4-4e28-a9f7-14f2e7557cb9,11-06-2024 10:44,Riya Lanka,6575589202@oksbi,Roadside Books,6027072841@oksbi,8057.38,FAILED,Hebbal,No,Prefers Cash,Retail,5,402.869,86856.16,Small vendor - under threshold,Yes
0340d416-9916-4f23-ba91-624fcdcaaba4,20-06-2024 01:11,Zain Goswami,2295802222@okicici,Tea Shop,4214589344@okybl,8231.62,SUCCESS,Koramangala,No,Not Registered for GST,Food,5,411.581,94100.2,Small vendor - under threshold,Yes
f584d861-4829-4544-83bf-5f44f8f01b8f,10-06-2024 23:20,Samarth Tailor,5651500315@okybl,Lassi Stall,1618911053@okicici,1406.72,FAILED,Hebbal,Yes,Not Registered for GST,Food,5,70.336,97730.21,Small vendor - under threshold,Yes
20595f34-c81b-4d69-8343-3c6415315c62,09-06-2024 00:44,Badal Dara,9121238102@okhdfcbank,Petty Shop,8904719698@okhdfcbank,4425.42,SUCCESS,BTM Layout,No,Avoiding Tax,Retail,5,221.271,79286.31,Small vendor - under threshold,Yes
62f9723f-2e8a-41ee-ba82-c01642d4ad01,04-06-2024 15:11,Aaina Yadav,7463333437@okhdfcbank,Battery Repair,8268663804@oksbi,1679.59,SUCCESS,Koramangala,No,Not Registered for GST,Service,18,302.3262,82942.5,Small vendor - under threshold,No
280f3035-fe84-4da6-93e5-33706a7ac4d3,14-06-2024 04:10,Riaan Raman,4863779338@okybl,Local Cafe,5274775334@okybl,7844.32,SUCCESS,Koramangala,No,Not Registered for GST,Food,5,392.216,146760.04,Small vendor - under threshold,Yes
db6068e8-2f67-444d-9211-39fe8d9e2b69,23-06-2024 06:02,Tarini Sengupta,0877637861@okhdfcbank,Local Butcher,7872092705@okhdfcbank,8615.46,SUCCESS,Koramangala,No,Prefers Cash,Supply,12,1033.8552,96606.3,Small vendor - under threshold,Yes
7789d2b4-b7c0-4078-bd8e-3c5fd02298b4,24-06-2024 21:54,Kashvi Sur,2220403129@okybl,Petty Shop,1837509242@okaxis,4284.68,SUCCESS,Hebbal,No,Not Registered for GST,Retail,5,214.234,79286.31,Small vendor - under threshold,Yes
d9a03be0-f404-42b1-ad7f-27d302852c66,17-06-2024 23:58,Chirag Das,6762786934@oksbi,Local Plumber,0720874753@okaxis,6072.57,SUCCESS,Koramangala,No,Not Registered for GST,Service,18,1093.0626,72608.49,Small vendor - under threshold,Yes
aee082f6-0bb5-4e5c-8361-175c311c281b,14-06-2024 01:30,Vivaan Acharya,2591718534@okaxis,Second-Hand Clothes,1234454091@okaxis,8692.33,FAILED,Whitefield,Yes,Avoiding Tax,Retail,5,434.6165,107423.84,Small vendor - under threshold,Yes
fc73ba33-353b-4955-93c7-5beb5940ca43,15-06-2024 14:19,Devansh Bhattacharyya,9844431982@okhdfcbank,Plastic Items Seller,2675105471@okicici,5292.36,SUCCESS,Jayanagar,No,Not Registered for GST,Retail,5,264.618,85134.41,Small vendor - under threshold,Yes
848806cf-1c6f-4d37-888d-e55c9c259a26,26-06-2024 06:31,Devansh Saha,5160039046@okicici,Momo Cart,7986359740@okicici,5558.39,SUCCESS,BTM Layout,No,Avoiding Tax,Food,5,277.9195,108171.61,Small vendor - under threshold,Yes
9b3af23d-58d8-4539-a9e2-7d2b6bdd88d3,07-06-2024 07:44,Dishani Aurora,3566563746@oksbi,Street Tailor,1240746730@oksbi,1867.34,FAILED,HSR Layout,No,Prefers Cash,Service,18,336.1212,105722.99,Small vendor - under threshold,No
7353ea7e-b85b-48c2-bbc6-4702199fa1b2,29-06-2024 02:09,Samiha Dass,6588007902@okaxis,Ice Cream Cart,9715366417@oksbi,4488.72,FAILED,Malleshwaram,Yes,Avoiding Tax,Food,5,224.436,76934.42,Small vendor - under threshold,Yes
5c51b2a0-b1a4-4a70-b150-189773a9b4f3,26-06-2024 11:39,Eva Sarna,3539160431@okybl,Vegetable Seller,3419201401@okhdfcbank,5709.16,FAILED,Whitefield,No,Not Registered for GST,Supply,12,685.0992,58705.31,Small vendor - under threshold,Yes
2b6c77b3-c74e-4f33-a31a-ac041c10cfab,02-07-2024 02:52,Gatik Kapoor,6306314738@oksbi,Grocery Pushcart,0104012030@okicici,6529.99,FAILED,Hebbal,No,Not Registered for GST,Retail,5,326.4995,9671.46,Small vendor - under threshold,Yes
9050048a-368c-4101-9532-6ecbe8850a90,16-06-2024 07:56,Shaan Rau,8586902647@okicici,Handicrafts Seller,0779211025@okybl,5843.07,SUCCESS,Rajajinagar,No,Prefers Cash,Retail,5,292.1535,131773.59,Small vendor - under threshold,Yes
88fbbc7b-08e3-4eab-8e57-6d12ca39557d,20-06-2024 11:44,Kanav Sachdev,8114658068@okaxis,Snack Stall,8079875089@okybl,2746.61,SUCCESS,Whitefield,No,Avoiding Tax,Food,5,137.3305,102317.05,Small vendor - under threshold,Yes
6fe591fb-591e-433c-b832-118e37dbbf80,13-06-2024 20:39,Mahika Atwal,8093685769@okhdfcbank,Flower Garland Seller,6033169539@oksbi,269.6,FAILED,Malleshwaram,No,Not Registered for GST,Supply,12,32.352,95955.04,Small vendor - under threshold,Yes
c391e152-da8d-4b1a-bd1a-e988e25e3007,24-06-2024 23:19,Ira Mallick,0825363901@okybl,Bhelpuri Stall,1430266196@okaxis,282.54,SUCCESS,Yeshwantpur,No,Prefers Cash,Food,5,14.127,69758.09,Small vendor - under threshold,Yes
558f3efd-ee16-446a-9266-92bfe334acfc,30-06-2024 05:19,Tanya Gandhi,6997871526@okybl,Tea Shop,8763383089@oksbi,9890.17,SUCCESS,Malleshwaram,No,Not Registered for GST,Food,5,494.5085,94100.2,Small vendor - under threshold,Yes
0c16753a-c071-46f4-8194-f844e8ce5e6b,27-06-2024 06:02,Shamik Dave,1951452789@okaxis,Sticker Shop,9749485107@okybl,1276.84,SUCCESS,Rajajinagar,No,Avoiding Tax,Retail,5,63.842,69197.56,Small vendor - under threshold,Yes
f4ba4021-6839-4289-92b5-2cee00050c2a,25-06-2024 23:06,Damini Chad,6836866827@okybl,Photo Print Stall,6099201370@okhdfcbank,103.51,FAILED,Whitefield,No,Avoiding Tax,Service,18,18.6318,108139.06,Small vendor - under threshold,Yes
6e1e4ae3-987b-4d8c-bbba-0e85558b9350,09-06-2024 06:43,Aarav Buch,7367392642@okicici,Toy Seller,3875020151@okhdfcbank,1734.72,FAILED,Malleshwaram,No,Not Registered for GST,Retail,5,86.736,111276.05,Small vendor - under threshold,Yes
8fc30706-047e-40e7-9caa-04d74c0a9cea,22-06-2024 05:39,Arnav Bajaj,7521488982@okaxis,Kirana Store,0351725379@oksbi,2366.3,SUCCESS,HSR Layout,No,Prefers Cash,Retail,5,118.315,75760.41,Small vendor - under threshold,Yes
fd7932e5-1977-4364-adb5-f5942376a420,19-06-2024 11:44,Dharmajan Bahl,3135502912@okybl,Egg Stall,6034121953@okybl,7347.44,SUCCESS,Hebbal,No,Prefers Cash,Supply,12,881.6928,57094.83,Small vendor - under threshold,Yes
19f43187-8169-49d3-baed-d63a34dc985e,18-06-2024 03:06,Divij Sandal,3536950826@okybl,Local Painter,9064241023@okybl,9916.43,SUCCESS,Whitefield,Yes,Registered,Service,18,1784.9574,95505.89,Small vendor - under threshold,Yes
35ed1209-b029-414f-b6f1-2908d88c1983,03-07-2024 01:52,Dhruv Deshpande,7819285375@oksbi,Local Butcher,6064742288@okhdfcbank,7739.77,FAILED,Whitefield,No,Prefers Cash,Supply,12,928.7724,19183.7,Small vendor - under threshold,Yes
fe19f6a4-1458-4149-adbd-930dcaa096b5,27-06-2024 15:41,Romil Arora,4252024363@okicici,Snack Stall,7828138223@okaxis,9428.76,SUCCESS,Rajajinagar,No,Prefers Cash,Food,5,471.438,102317.05,Small vendor - under threshold,Yes
90ef2d79-cb79-4051-a808-7a97b026840b,26-06-2024 00:35,Devansh Sharaf,9297379468@okicici,Bhelpuri Stall,6785551429@okybl,3947.64,SUCCESS,BTM Layout,No,Not Registered for GST,Food,5,197.382,69758.09,Small vendor - under threshold,Yes
fbd0b4bc-0033-4b83-8c3b-671187eb821b,24-06-2024 05:08,Lavanya Varkey,1855220744@okhdfcbank,Battery Repair,6430671208@okhdfcbank,9103.44,FAILED,Yeshwantpur,No,Prefers Cash,Service,18,1638.6192,82942.5,Small vendor - under threshold,No
61690da1-b773-4f8a-88b7-871bda6b28ba,07-06-2024 11:47,Diya Jayaraman,1925026074@okaxis,Clay Pot Seller,7923405193@okaxis,9850.06,SUCCESS,Yeshwantpur,Yes,Registered,Retail,5,492.503,110868.43,Small vendor - under threshold,Yes
ef27f439-d8b9-4a14-9950-7fe6d7f90181,25-06-2024 16:16,Zaina Mand,3660111118@okaxis,Mini Bakery,5330124560@oksbi,8223.23,FAILED,BTM Layout,No,Prefers Cash,Food,5,411.1615,99927.83,Small vendor - under threshold,Yes
a76a882b-53bb-4e57-822d-d702f9cd7fa1,29-06-2024 05:04,Mohanlal Das,7271034961@okybl,Coconut Vendor,8729872931@okaxis,5579.51,FAILED,Koramangala,No,Prefers Cash,Supply,12,669.5412,67556.25,Small vendor - under threshold,Yes
6e45bf4f-7c38-4657-bf09-b7fea403d756,05-06-2024 20:45,Nakul Chadha,3660029887@okybl,Snack Stall,0874492315@okybl,611.89,SUCCESS,Malleshwaram,No,Avoiding Tax,Food,5,30.5945,102317.05,Small vendor - under threshold,Yes
4facc110-3b0b-4801-951b-f12f743a420d,15-06-2024 16:20,Yuvraj  Vora,2462635115@okybl,Cycle Repair,6034749463@okaxis,5445.27,SUCCESS,Hebbal,No,Not Registered for GST,Service,18,980.1486,56755.22,Small vendor - under threshold,No
467e3b2c-d140-4d44-b467-2b15555085ac,27-06-2024 04:37,Badal Kant,7403499839@okaxis,Watch Repair,0966121967@okaxis,3329.19,FAILED,Koramangala,No,Prefers Cash,Service,18,599.2542,79995.93,Small vendor - under threshold,Yes
ceaea308-0a35-4db6-8cc8-7d4a844371d9,17-06-2024 00:15,Jayan Bhatti,8526847977@okicici,Fast Food Van,6771434825@okicici,4832.79,FAILED,Rajajinagar,No,Prefers Cash,Food,5,241.6395,80835.41,Small vendor - under threshold,Yes
d86e3040-a1cb-4adf-9114-1a19566ba70a,17-06-2024 13:21,Ivan Barman,2287460203@okicici,Photo Print Stall,9356284674@okybl,5347.68,SUCCESS,Jayanagar,Yes,Registered,Service,18,962.5824,108139.06,Small vendor - under threshold,Yes
045a3715-4fd8-426d-9a86-d2d6298d2702,02-07-2024 12:35,Lavanya Doctor,3167839857@okicici,Street Barber,8820290693@okicici,9718.98,SUCCESS,Whitefield,Yes,Registered,Service,18,1749.4164,22906.47,Small vendor - under threshold,No
fa77d8ea-45fa-476b-8c2b-5f1b35cda697,15-06-2024 13:48,Zara Das,6351523389@okhdfcbank,Street Cobbler,1939405823@okicici,3212.53,SUCCESS,HSR Layout,No,Avoiding Tax,Service,18,578.2554,42907.31,Small vendor - under threshold,Yes
f9f3326c-a2e1-4aae-b1ad-408f5f7c99ad,20-06-2024 15:06,Ranbir Mahajan,8755396939@oksbi,Handicrafts Seller,0881426922@okicici,9017.78,SUCCESS,Yeshwantpur,No,Prefers Cash,Retail,5,450.889,131773.59,Small vendor - under threshold,Yes
0ffb6ca9-2b54-474e-b43e-269b8a61a054,08-06-2024 13:30,Amani Roy,4538096671@okhdfcbank,Local Plumber,8284548667@oksbi,5775.25,SUCCESS,Indiranagar,No,Prefers Cash,Service,18,1039.545,72608.49,Small vendor - under threshold,Yes
99c6b7b2-8b8f-412d-8083-265b6dfbe1bb,10-06-2024 13:43,Zain Bhatnagar,4739121093@okhdfcbank,Sugarcane Juice,4741975955@okybl,716.98,SUCCESS,Yeshwantpur,No,Not Registered for GST,Food,5,35.849,64457.47,Small vendor - under threshold,Yes
